case,A10-3,A10-4,A20-1,A20-3,A20-4,BR1,DR1,G20-1,G20-2,G20-4,HR2,HR4,HR5,HS1,HS2,LR1,LS2,LS3,PK1-1,PK1-2,PK1-3,PK1-4,PK2-1,PK2-2,PK2-3,PK2-4,PK6-3,PK6-4,PW3-2,PW3-3,TR1
152,0.3042902180489882,0.279930089249448,0.2234418168608341,0.3038451009927259,0.296437670231661,0.3018042078203787,0.14046051448396732,0.06253345297888989,0.09577777407006621,0.01384344570093456,0.07900363714907065,0.17110333817448087,0.21171438779005414,0.16174755270411187,0.136479855840719,0.11425672005371319,0.13974547771831142,0.05011157755744985,0.17520811286403248,0.2154133142296519,0.2820030202600574,0.26993334541543246,0.22092130792333275,0.31118381615296586,0.35481131158230317,0.12549239914951474,0.0913630087428496,0.12384758781392939,0.03296096293563856,0.049198013389907966,0.07123737906433349
153,0.33380245493362176,0.30984934936691017,0.2756285964178469,0.3519704277269207,0.34386341306157403,0.33529554580588766,0.1929617163092387,0.11028438087946892,0.15285054593864678,0.03177534206968173,0.11619788473533357,0.21288149932717756,0.2553053613370696,0.22444781339147102,0.20207656689818287,0.16450998560815427,0.19562815530643515,0.08601239721655153,0.23528874762901922,0.2743490118808141,0.3298568618663451,0.3135797008666985,0.27095721498991554,0.35533749904048156,0.3965395988336258,0.16306388251403006,0.14486161550630625,0.1852592528207395,0.05492655596779539,0.07471829479670192,0.08944937220538482
154,0.3208712174520777,0.2958838051219513,0.25256783417815015,0.33095977507350627,0.32307953531542766,0.3393062139355498,0.17581301615086037,0.08946689287027242,0.1292747644554433,0.022667069457372645,0.10205914481596298,0.19203429825110846,0.23437375850760553,0.19605324322782278,0.17266184560142317,0.1536776076570706,0.1791591116273721,0.06316849593533402,0.20567167739615244,0.24578403528260712,0.3060464314665102,0.29082344908007385,0.2444240979616591,0.3320233533414919,0.37477995752306487,0.1392101916110039,0.12147609378604406,0.15937728203854196,0.04440776597297328,0.06276231552100847,0.08375280688881667
155,0.3389379633253952,0.3144003875319651,0.2843067200668752,0.360420352071156,0.3523577940039141,0.34976565623580486,0.19884455632198464,0.11666679379385886,0.1605041045102817,0.034717682928885246,0.12311723753688103,0.22435859206071512,0.2593603686853252,0.23600917693418755,0.21149083481164552,0.17635555583403,0.20064008515859436,0.0889290857968555,0.24980426208974427,0.2886806647448229,0.34325975005979115,0.326875146012078,0.2870107817495683,0.370218161412623,0.4110841401431831,0.18451943956955238,0.15287422849633595,0.1946567368252988,0.059171608198701965,0.07946640408236642,0.09136320909142383
156,0.31945104976700894,0.2942662579723989,0.2495767344653515,0.32927701135798143,0.3212356168211048,0.31991699694854037,0.16490001872231907,0.0869842249104958,0.12665738274208596,0.02152749140133073,0.0976113093688257,0.19667842159805937,0.23137678065205103,0.19021630276894405,0.16492527624636544,0.14631883705180151,0.16460432332119332,0.05855951909718793,0.19999399073591537,0.24338617729482323,0.30391150826312213,0.2885360391638599,0.2410318935301419,0.33103838375638817,0.37470370350547616,0.13501307599215054,0.11898743573435552,0.15667020550757238,0.042893528864557384,0.06109804440776649,0.0787596169198012
157,0.33302878504382477,0.3090962927326383,0.2742140533522561,0.35037871122502673,0.34235646531966296,0.3414942359186865,0.19315500057718016,0.1090213638996643,0.15158002405132648,0.031195135500110004,0.11596032944367929,0.21181851054296566,0.25007093161693367,0.22341083842854767,0.2067528744045177,0.17284860373429983,0.19540521161944663,0.06667229429465965,0.23411055592793453,0.2727177261689288,0.3303042655597277,0.31198998353148194,0.2695193961356702,0.3534900374011041,0.39466354529131104,0.1620739836481153,0.14341486578586662,0.1838188266050017,0.05434252562879834,0.0740268347716001,0.0892435541113221
158,0.33280029115012966,0.31493768464015204,0.16213751622565659,0.2147590609723069,0.29402899841092955,0.1721313244262252,0.16878987685710078,0.1214482423912763,0.1683660977681306,0.0358074676442684,0.09263600096261253,0.12974159587354447,0.15802644246502534,0.12404357250255826,0.13058327662523334,0.11830423050978123,0.1159958350761789,0.0806242213556284,0.18564479279150814,0.22771766584426276,0.2872872453989378,0.32239398798926394,0.24386320768021208,0.33086610352660945,0.38065463539153527,0.16154371832354913,0.15456000186860291,0.20498972242407773,0.05859830856522085,0.07954000189524699,0.062385366208748745
159,0.33313259200494816,0.3099017689187314,0.26772738888115677,0.34513491165725524,0.34314119413092303,0.30500126963737945,0.18509328949874976,0.10277252146147813,0.14623707186276344,0.02780015978214667,0.11036713662968012,0.20723850692518994,0.24341445494767117,0.20523793068779472,0.18657617905750362,0.1552486223664447,0.18493555356023092,0.08639627218579604,0.22949759358433605,0.27311209938957287,0.3336166742560506,0.3176730509249128,0.2741540947506407,0.36429275058741944,0.40854019419381016,0.1695416970824916,0.13834312104446825,0.18041309494924387,0.05171759643894703,0.07182752947954842,0.08851960756138533
160,0.33782066034384206,0.3141004597935133,0.2814138304703016,0.35880572760946927,0.3506822072011384,0.35093430091754363,0.1930471455223066,0.11246975388116126,0.155651985510003,0.03283422777690907,0.12109466807491562,0.22338587507029958,0.26078580022812625,0.23229331180770957,0.2136129884745156,0.17342313534794795,0.19885325200457474,0.0969357474964941,0.24576197065356684,0.28669669295886846,0.34232488698805963,0.32618596924668875,0.28543983511857907,0.3698134132138067,0.41083842446526386,0.18347676748585878,0.14849761881904397,0.18973327175347374,0.057407702436622514,0.0777870818708447,0.09103460717995047
161,0.29593338197816543,0.27521447300169083,0.20121747553449348,0.2861024830532728,0.2861622687145533,0.24370132955741977,0.10265146140832401,0.039782601967751824,0.06486795187155579,0.008599202397023699,0.05531852368554189,0.14400952779372375,0.20073918779011,0.11692397345921927,0.10392399116648471,0.07461759173922768,0.09265810416666667,0.03640877316852786,0.15546343887712955,0.20083038677406226,0.27722122012955924,0.2688998580564703,0.21738151278579387,0.31371518847172947,0.3615621005458222,0.12078274805671192,0.06664651238539532,0.09416487359922514,0.024784184661970566,0.039677045197210846,0.06167847488937908
162,0.3262967298725186,0.309551718524536,0.12416207023627565,0.1763099217265089,0.2542070920830429,0.14583058956603476,0.13860261248882463,0.12242450563181313,0.1697745697833857,0.03703843298341637,0.06379212930694243,0.10520942404028401,0.13028324719698756,0.09646293286565655,0.09908300523142433,0.11780735875426254,0.09312501990643506,0.07983425399821956,0.15369335922675234,0.19403037328994896,0.2498162549412061,0.3157301071331267,0.22584660099373058,0.3094310447634807,0.3594320639305974,0.16332059280114936,0.15475724579023786,0.20855406599164703,0.05976232061643312,0.0810681465348958,0.05626024433606062
163,0.32349518302474134,0.3040640502823228,0.17658308962845312,0.2332613988348453,0.2984039092179463,0.16906497590718378,0.14234225680882898,0.08696007393848246,0.1285622523795321,0.02085365344802007,0.06420598367507761,0.12166916751742113,0.15327645156336148,0.10671250091993728,0.10787648362500485,0.09983243120041904,0.10139683869621725,0.0684187730498452,0.16788959182448493,0.21425699100166262,0.2813337368641445,0.29615165420694045,0.2219611400082681,0.3150042745109457,0.36613353634225376,0.1362613075647982,0.11869487248526947,0.16039986526701186,0.04262585813763883,0.06116747711345208,0.052315221005141195
164,0.34013602737507526,0.31680165932686216,0.2349763384061212,0.2919279895422026,0.3381284271062088,0.22610624546679384,0.18578162695108963,0.11615069215794004,0.16185563357173582,0.033359440210468994,0.10541163080952645,0.17648434080697614,0.20810482038590597,0.17521426566421097,0.18339792251224105,0.14880955852177583,0.16558881103033649,0.06208405488421477,0.22701677732691192,0.2725210290661179,0.3341547021500727,0.33499503659135155,0.2785699350138752,0.36778053749484946,0.41510490015752866,0.18539474897205058,0.15285566287687227,0.19821989722446884,0.058110313922442695,0.07900869440435804,0.08409605766934218
165,0.335608208892788,0.31331831033997715,0.21455699979709003,0.26679894679210375,0.32391730024530535,0.22160043757155715,0.17698816719650115,0.10771534470000935,0.1523132483904778,0.02958378764997718,0.09143920762362842,0.1590322914471464,0.1964813816168107,0.15428465340405598,0.1659999287078241,0.14791520035738392,0.14837515961201184,0.08088217496883626,0.20917454711916147,0.25394077320980407,0.3166607514543113,0.32273123308603896,0.2603121697179331,0.3490701841685944,0.39703443047007403,0.16960256151878275,0.14253383731260957,0.1871839620815404,0.053561152502213306,0.07381803197198093,0.07889679897861572
166,0.33814472733944145,0.3144029546208149,0.28261607134896655,0.360141323032229,0.3520089389467626,0.32162952151463,0.1943920760859064,0.11530147978378054,0.15966810161062142,0.033724410553951374,0.12243789522972932,0.2194526081929175,0.2618108232603709,0.22861434222791552,0.20955264789367303,0.17326237774331918,0.1995196055515766,0.08814631147292738,0.24614768927643257,0.28725541985432756,0.342998830313493,0.3265585531566724,0.28571546697109,0.3715375337273261,0.4138257061836956,0.1816275742962361,0.1517817190125715,0.19429095399137208,0.05800515800948308,0.0784222598863938,0.09101870433149019
167,0.2975952287185249,0.2758019144838992,0.20761695512245587,0.2940933827011928,0.2892579718908515,0.2647258970414861,0.10918542101976608,0.043527139032355326,0.07036457504884291,0.009406691168567882,0.06092894785524507,0.1497979004898236,0.2040661664793477,0.12645934640634246,0.10773091740971294,0.07850179500003013,0.11009715366350273,0.037934863152705056,0.15974486454741987,0.20449465123357424,0.28131712875289594,0.27093663574846116,0.22112249661925693,0.31734021119763955,0.36450917226190255,0.12370582625290136,0.07114553197635393,0.09989555838328538,0.02615834267151967,0.041645317785607955,0.061294614483315336
168,0.3393213213877212,0.3147591038574992,0.2843712476402189,0.3607022116628073,0.3526637311482573,0.3410155701366663,0.19782379326135593,0.1157266545020418,0.1593875969460331,0.03435465088098997,0.12255999644183417,0.2245906615041344,0.2637400921842852,0.23691227111299976,0.21034572590259776,0.17646215005601804,0.20078151543917955,0.09802203315111509,0.25023429814260917,0.2896012249794799,0.34437354192084985,0.3281931270903974,0.2883295266522039,0.3715362055167874,0.41228764227352194,0.1869757630983892,0.1520165846548335,0.19370410111135644,0.059065638650884315,0.07943690121580299,0.09148906265166519
169,0.3326634513734965,0.3147308407297698,0.16844036594689535,0.22195915144552134,0.2993450547455586,0.17425759906110622,0.15938092248900107,0.11317763524491832,0.15920336881218877,0.03183019367733202,0.09054424254282897,0.1300072719861273,0.15656025575852464,0.12087087019813011,0.1324800460957462,0.11680181002801003,0.11166475810548583,0.07506851298712411,0.18644697761047116,0.23103465361809736,0.29298689078048024,0.32194075806128364,0.24426875822477873,0.3326132214212679,0.3829529142402515,0.1635453486488363,0.1465332957039865,0.19517561831905592,0.05532364143190293,0.07615458884878744,0.0610147470624645
170,0.3031894072231246,0.29368000528491606,0.0862057614162991,0.13773695162537605,0.20695674283855509,0.09534018655729345,0.0904390419712805,0.10700536372548529,0.15292938212297283,0.03091977225967387,0.038890906647828336,0.0757255926160125,0.09884803363686996,0.05206296170332204,0.05616664552038567,0.05954110864604113,0.05704631236397379,0.06296957697190557,0.10132982693331903,0.1336696329193393,0.18421355811187212,0.27512396158872804,0.18061352612310172,0.2634715535419939,0.31251528053320254,0.1353220070013469,0.13730461612043768,0.1915710083432182,0.05237063529613028,0.07341071327043089,0.04679655034554629
#171,0.3351265978992082,0.3113595614901017,0.27765293953560627,0.3538901393306211,0.34593041345828446,0.3348068789011491,0.19480366186028855,0.11080538310044076,0.15411354403463035,0.03188563224252703,0.11967218572147639,0.2172381367176099,0.24945073069276902,0.22585352157509755,0.21231590135047532,0.1745144202940112,0.19755125558769804,1.4575439959574137e-07,0.24070580312444245,0.2797643144063526,0.33509687564422214,0.31904302774384086,0.2776952925973135,0.36170801904729977,0.4031082807206583,0.17424392468753197,0.14606331465389685,0.18755290239944217,0.05587801134532019,0.0758726909835595,0.09433843708897972
172,0.32204600493304825,0.30656690993413827,0.126089929398992,0.18133129731076864,0.2635798427587786,0.1341637913437089,0.12241993833700829,0.10157596268564917,0.1464591723735304,0.02722158696253237,0.0516011426734343,0.0996154672135932,0.12406673501251597,0.07855655213320956,0.07587481491711486,0.0988555675754823,0.07876345098603971,0.07880914785605185,0.14529624560891416,0.18904300803384932,0.25001487662640215,0.3027889577630287,0.21229582933810884,0.29931000963244975,0.3509756482561561,0.1488016700656166,0.13302440709433905,0.18249586911970636,0.05016065912422573,0.07073722400465689,0.04929217155917616
173,0.3322603013763057,0.30663136297069443,0.26912729701528737,0.3472343730366998,0.339437464293287,0.31151222363356623,0.1870772101766482,0.1025072126694145,0.1453426140767759,0.02793993497461869,0.11303879532772272,0.2079839944516701,0.2468573406546027,0.21172072852648133,0.18816170051183848,0.15782219645177584,0.1903956459406096,0.08382547953033877,0.22886841312966308,0.27008901713490013,0.3283915915470143,0.3125405564004501,0.2692045119966714,0.35660464492494043,0.3997932871394522,0.1653068047257397,0.13717008470093453,0.17817872862025358,0.05151662996542652,0.07126603629731831,0.08852310462858894
174,0.33672371451118,0.31301718641687976,0.27908813015167205,0.35610492903410546,0.3481516055812497,0.35243058076190054,0.19487630039189144,0.10976804446793871,0.15265636833235185,0.03164070303892669,0.12020232796476732,0.21720904854421452,0.2596276390828107,0.2308776808035817,0.2158893645604893,0.16963285597645608,0.1972923247293814,0.08665426208215836,0.24374414688942048,0.2841587699332281,0.33979997333979606,0.3237750051480772,0.28291596916445183,0.3669655620876799,0.4077811951143584,0.1824028326475747,0.14548499587976388,0.1865592901203517,0.056329085501755395,0.07661412777736563,0.09085648072758716
175,0.3354362963573843,0.31262066715787934,0.24996416597071233,0.31445684393360546,0.34203929054654425,0.2539712571727116,0.18876871660891476,0.11023637916449663,0.15482341354399956,0.030928645111664883,0.10497999278856268,0.18771431788670764,0.22525692056107807,0.1897022362260917,0.18959331236105695,0.15800306674027872,0.1749214567315794,0.05896597400839491,0.22827979748317548,0.27064161249994506,0.3317856879006175,0.3229550118409682,0.2753326240034414,0.3638016929980748,0.40934960814501753,0.17471692163792313,0.14622736787157065,0.189591644073585,0.055092771291741206,0.07536529037498309,0.08793550263071459
176,0.34002384729365637,0.315404359469414,0.286119438485526,0.3627377267050166,0.3545890839067667,0.3354850129795829,0.19758853753322672,0.11857216722212098,0.162952076798143,0.035460677936384036,0.12325780531504249,0.22427801145709841,0.26444664500436194,0.23539297756335525,0.22103738507358425,0.17611836250049104,0.19943197335668186,0.0957343125484075,0.2508258132602451,0.291063202300506,0.34573307545501997,0.3291434454296334,0.28910932259045563,0.3735770301104148,0.4150871756446965,0.1855677740802919,0.15526126763973896,0.197523629377732,0.0598094524256564,0.0802413817190589,0.0914940957386117
177,0.3193491459960929,0.2954853825644008,0.24330026587152032,0.32432874336885154,0.31928027148647764,0.282910176733004,0.15489445664523288,0.0719773839452458,0.10923269659928977,0.01643995070405617,0.09219655062888665,0.18581656889296097,0.22844664196627143,0.17845078346103788,0.15875749284193008,0.1331533016901179,0.15458784354010338,0.0552800612255271,0.20129668476484128,0.2463345425626763,0.3132691777467581,0.29975810261243113,0.2524969190272765,0.34476870801719856,0.38987499308688756,0.15358686594106818,0.10472563802860829,0.1416868373322668,0.03940836734857537,0.05804328414540968,0.0791323898220331
178,0.3216856334392078,0.29933585008003516,0.2274323587795591,0.29859935170692264,0.319741826430966,0.24125773543304663,0.1582953838748207,0.07545277978802055,0.11378466740661937,0.017327893484615078,0.08896181416025825,0.16895370958919897,0.2052245249844642,0.15698141926686135,0.15694375593473683,0.13077831011093205,0.15880962379177696,0.0522502693968355,0.19777137560647098,0.24208277591718957,0.31121056738569564,0.3002099571212211,0.24957437280724948,0.3409065314023642,0.3873770494727856,0.15243405865438578,0.10816512436420737,0.1458823152286952,0.04041018211367336,0.0589705582942741,0.07976457082915862
179,0.29775003383929427,0.2762684508939734,0.2046252046860332,0.2859510042997946,0.29111053797051123,0.2329892782774747,0.11755189556425356,0.054412287638132606,0.08589324415693583,0.011636158032071893,0.0638488854631734,0.145400196069431,0.19006121525498118,0.12517000382655719,0.11265509424337225,0.09384297971811717,0.1123982626662186,0.04136862036190622,0.15696582159175135,0.19934786962664308,0.2720260657248605,0.26248985011561193,0.20918095282592236,0.3071511970790812,0.3561698630747959,0.11262384910609245,0.08191021283516861,0.11301111232621078,0.028511590408608747,0.04352929018130071,0.06341189804256663
180,0.3346200103983494,0.30892741292274234,0.271959638351847,0.35063487220070927,0.3437164082604448,0.3048326850880901,0.18595761728467503,0.10408472567352668,0.14756379780370094,0.028433767314829057,0.11387203420383872,0.20962010816801196,0.24981090496758984,0.21114252797701485,0.1932472519120529,0.1563689621446892,0.1830646377661817,0.08679115183505301,0.23178198245331125,0.27526650383273293,0.3346749305198142,0.3185238818266491,0.2754462421233396,0.3646988406052852,0.4087657714875981,0.17100152360968207,0.13958199600797974,0.1816035280744279,0.05239400401934719,0.07257167279111149,0.08504188681325887
181,0.3369118338083797,0.3130489140278502,0.2772210090717048,0.3559258219187185,0.34786654907641873,0.32694205837433493,0.19033742813670573,0.10831473974493817,0.15202696525658516,0.03050238904023446,0.11835117770167376,0.22373761277704293,0.2586700141769304,0.22286514452608164,0.20136309402498262,0.165669675404789,0.19614337769390972,0.09773651739087036,0.2394118563136983,0.2822508068539584,0.3399324127256694,0.3237671300697085,0.28203481501136757,0.3692289792976026,0.41215446316112475,0.17935463841375335,0.1444469923557304,0.1865449072937635,0.054950410514649634,0.07537712507100494,0.09007504769033184
182,0.34099290886099554,0.31643591456181047,0.28950281259893207,0.3658743088234251,0.3578578727440611,0.33152425533743,0.1999929589476629,0.12290136184994517,0.1677621463767165,0.037546444593553434,0.12560117264171586,0.22850456892959373,0.2668702703983136,0.236426040570275,0.2156331319135702,0.18331383132420948,0.20126800619628973,0.08786048761757685,0.25492099081568304,0.2943995110449128,0.34864312449627294,0.331879818419886,0.29265097902319825,0.37669055131449386,0.41813156514479005,0.18784214896035933,0.16005799947456326,0.20259741547092686,0.061689859155682564,0.08217132423335341,0.09186921716858865
183,0.30921677390592944,0.28403633075093854,0.23360142455984576,0.3129746578896657,0.3050827468061447,0.3141541890981576,0.1550764408319033,0.07516269711140336,0.11204371680735323,0.017122255689769952,0.08856660221377055,0.17986110918641415,0.2175337236690835,0.17392446580448095,0.15079195624383196,0.13736879205985186,0.1558530551704527,0.05518041496389752,0.18259881781641682,0.22179555976679866,0.2844503944845473,0.27045160324849626,0.22133885927965827,0.31099907091487095,0.35495545816939184,0.12003299741285624,0.10493586231177682,0.13999747993316644,0.03722793037027612,0.05393506891536411,0.07442762886492603
184,0.3071928008705791,0.28242439587345747,0.22712200661406542,0.3071964440779687,0.2998080576492656,0.30031677614463737,0.1449858296639645,0.0644810433214678,0.09855242212152096,0.01438414417497641,0.08116010076623995,0.1747717994129728,0.21617712607470774,0.1672834921568645,0.14222344103567044,0.12684444161680547,0.14522710953040718,0.05194510346098899,0.1804014285422507,0.22059996688439615,0.2868276220996468,0.2743960108421952,0.22589331316448977,0.316215214913163,0.36004091572003905,0.1303273086328327,0.09393752833952054,0.12714523911855066,0.03419029075971319,0.05081879856766836,0.07323581525184242
185,0.2933924456284971,0.26923882679489297,0.20556444410459854,0.2888399759746408,0.2822693042481448,0.28574958450707333,0.11262268663380536,0.04920908094677704,0.07798168228207786,0.010578157397781724,0.06455717493119148,0.1490558213517996,0.1976116496511786,0.1336837681173068,0.10852156468494496,0.08138093704764003,0.1112013848567028,0.03970575095034503,0.15525569272162432,0.19752732771038847,0.26804882968896826,0.259116363116324,0.20718207976050163,0.3021463938447421,0.3492115213415994,0.11398997125414287,0.07595089240081954,0.10509931445372797,0.02691793439820109,0.0417739103595042,0.06295159380589413
186,0.3206925041197237,0.2958559325650268,0.24793787891220548,0.3280479074852444,0.3204064884691158,0.31937282521745064,0.162910784819689,0.07883318114450791,0.11698061845945902,0.018673278518828225,0.09453862606358682,0.19572439937993927,0.23363646472504332,0.19150875204250195,0.16477419663809206,0.13827272326316595,0.16203792108000475,0.05772193644827521,0.2041052294934543,0.24759240887864176,0.3118531604939199,0.29734281099015797,0.25150718894902946,0.34052169543538663,0.3839410993375002,0.15226360766268157,0.11136006483550372,0.1484815226790938,0.0415852606896301,0.06021761833387122,0.07970136939585051
187,0.31959046773295213,0.29475774567482577,0.24511817738220684,0.3261597847683819,0.31915981294845175,0.304768477995471,0.15958886023230934,0.07595938632137006,0.11407087847112204,0.017515511112150755,0.08969883881818284,0.19371477818377278,0.23184473100225722,0.18288196699295706,0.158026466976795,0.1338689306114579,0.15629734197051595,0.05599550095258764,0.2004787444315607,0.2451106365477914,0.3110871493328777,0.29719216663326387,0.25002115979999434,0.3418603142558658,0.38707047882067286,0.1502791104476691,0.10850343228685407,0.14561998420887293,0.0402264270679795,0.05872620330469494,0.07871710054901426
188,0.3311028679047512,0.3070284444126945,0.2693274117293816,0.3463164371148967,0.33825920168034207,0.32969077327666163,0.1883507513132734,0.10493025639630929,0.14748081737800633,0.029151485290606377,0.11360889256657487,0.20785330279229255,0.25021965044553546,0.2168047503755016,0.1903908488339441,0.15757227995257328,0.19210214501617562,0.08274502244360789,0.22720751501580203,0.2666337384999692,0.32342316242557106,0.307385029984549,0.2635513401632914,0.3491352246067298,0.3913251061476434,0.1559820993791096,0.1389527806608451,0.17949644084062635,0.051976779930041475,0.0714427838875442,0.08818860423736806
189,0.3037799807215034,0.27926614532132593,0.22426073773152333,0.3042062400279087,0.29665155074038585,0.2999946779187731,0.1431749158849633,0.06556996433927627,0.09994833312146445,0.014513132339999393,0.07990921216001501,0.17150168845567695,0.21163466324285213,0.16381678280385045,0.13927149265566807,0.12493424740462332,0.15097992528069737,0.051633084516518955,0.17472986483650157,0.21401302554421409,0.2792627741073359,0.26681389853459125,0.2173852629537561,0.30805169126411813,0.3525905241543437,0.12100168746263473,0.09441806738648126,0.1274593020338411,0.033660497150289674,0.04973044346519931,0.0716000639437227
190,0.3208069314267547,0.29588672546454897,0.25225356303330654,0.33052044146496534,0.3226854840701586,0.33142086273866905,0.17612362992511274,0.0885667624497717,0.1284881985204969,0.022326190722051407,0.10238841181227694,0.19189106225607822,0.23507753012195004,0.19638772998432955,0.16918385519282364,0.15384929990579618,0.1774723330059297,0.0631026902926883,0.20645041894366523,0.2464210439049973,0.306798086171025,0.29163347647166316,0.24562445566513752,0.3331148776226861,0.37597266921183153,0.14183285007477892,0.12067422310666048,0.15865784824645252,0.04426356551849125,0.06264983219314196,0.08390484473884806
191,0.33950156079076077,0.3158022721130367,0.28294469277060824,0.3592280211424013,0.35573636891914195,0.30402515572257116,0.19377549102740832,0.11769942798622267,0.16283829240810196,0.03457048933936383,0.11695487885693708,0.22016184623011759,0.25476805956774756,0.2240840006097397,0.21485401713477087,0.17340247773602133,0.19987585786506776,0.09009746184872225,0.2484602258499277,0.29041241469395257,0.3473562479608408,0.3309800638447291,0.2904503346344938,0.37788815105074286,0.4210905517149101,0.18611072978341786,0.15495061845725497,0.1985574884273044,0.05911811749786684,0.07978390999787731,0.0912635154754525
192,0.30644446376686885,0.28193184530140847,0.22313836217578684,0.3047452994034584,0.2973945763639405,0.30597620585928603,0.13530867681320832,0.056873965459839915,0.08841091684071761,0.012636549373317386,0.07746459950013422,0.17148702203346272,0.2166680476783418,0.15883227424689178,0.13609607965204285,0.10463733656147492,0.133355131104322,0.0483768530052328,0.178009296900593,0.22049267449357657,0.2898926604950028,0.277286280493422,0.22967014222521548,0.3193288758186889,0.36292505853756435,0.1344324884648207,0.08628626880425597,0.11828789812215429,0.03200135577852481,0.04897491268444564,0.07167881601973357
193,0.3370805484797734,0.31322987321653956,0.2805590381611399,0.35811482693711066,0.34987996730565846,0.33969454396262816,0.1933248547142345,0.11383408591479795,0.1573481243197969,0.03328449609691272,0.11694784301765779,0.22637650991733696,0.2599449708792712,0.22996926092254,0.20746246533677706,0.17206636246659932,0.19790683765117334,0.08408854957288636,0.24198573917836083,0.28302570785505343,0.338938320355932,0.3223670105196373,0.2809425925305585,0.36612558146101126,0.40771820904895195,0.17440715679808066,0.14960541141246417,0.19093337729081525,0.05702505499910451,0.0772919494868489,0.09045085117611082
194,0.32410947279599106,0.3010123814250176,0.25122852016359715,0.32871240790988454,0.3277086978794603,0.2919246345194558,0.17496673336367993,0.08326621172839188,0.12305551106305922,0.02031717521925166,0.10258810833728821,0.1924990765904483,0.2306882203404144,0.18906266514401204,0.1747903349799795,0.15325201570972719,0.18026676910084638,0.06273581109515239,0.2144675436023861,0.25721858104519646,0.3206098446520092,0.3058082129767077,0.26106136549555015,0.3501826745086829,0.39418154442007314,0.16189737334387594,0.1168846671310286,0.1558568495130938,0.044417170665781366,0.0635937950109705,0.0861981342628316
195,0.32262206612960526,0.29912257488204136,0.2543625822473179,0.3313302825171378,0.327441181654864,0.2947362124432019,0.17923014323538514,0.09216445991506442,0.13358963235850274,0.023485625884177186,0.10578116750170614,0.19350093831757753,0.23082236672074405,0.19112112922825653,0.17471157054173106,0.15818488687398963,0.18201844253757582,0.06370011284348463,0.21095570059199933,0.25125799216190015,0.31214883342895394,0.2971689273720863,0.2508868888369777,0.3405762228235695,0.3849021300888429,0.14590037394244101,0.125185466219862,0.16458222602779837,0.04575843728298345,0.06444337170120172,0.08497421597447355
196,0.3347545598349669,0.31653593738245145,0.17211530109399595,0.22492133610115114,0.3023931336908961,0.17681088811463153,0.1623430622185787,0.11543374341976416,0.16151287795412095,0.033020037642098286,0.09724164708650997,0.13492973353528145,0.16133270143146156,0.12789717328922243,0.13973272932828806,0.11658631051045032,0.1225710847186594,0.08250889113792874,0.1940047369945875,0.23820456332656423,0.29925721361496205,0.32778085404465873,0.25113829594072656,0.33806252233097933,0.3875971369322363,0.1733304180041985,0.14936286954867986,0.19796828156986404,0.057228390253447364,0.07822462214251369,0.06419239515691663
197,0.2804818328285569,0.2589101983738008,0.18122126725989385,0.2693777573790378,0.26392394268153413,0.27223207067949945,0.06920403125376119,0.023447382875156346,0.04010515575608428,0.0050836986664244575,0.042471880707314426,0.10465191412434392,0.1841573575112498,0.0868299794492221,0.07197238242423257,0.06335958133667421,0.05927871823987166,0.024552731095812016,0.13807600560908018,0.17920241552244306,0.2622138313043381,0.2571242488624597,0.19831233724446168,0.29712007641097815,0.34408085648428965,0.10950252792384312,0.04682848440834558,0.06899689910686732,0.018425291571881858,0.03200967288818806,0.04805333715097089
198,0.337729144692297,0.31388314619811686,0.2817390310264658,0.35946728808938944,0.35120368763467025,0.34223084274450066,0.1924107748343937,0.1147090140610393,0.15801505892762027,0.03370763257463204,0.11545561585637898,0.22729244328315978,0.2609295916225239,0.23152555202189892,0.19963074400385208,0.1748672464421989,0.1983475915831709,0.09804714295345776,0.24309663704902076,0.28451867898309696,0.3405465686642815,0.32389573372632585,0.28261962633135107,0.3679551424414322,0.409545688822364,0.1757253237880429,0.15062133838515065,0.19189636504368096,0.05749074430985565,0.07784863934066706,0.09040248701813065
199,0.32314997022449804,0.2983612372510505,0.2537238074082133,0.33324208227893604,0.325829512836996,0.3089264842129383,0.16939248711592014,0.0866775689080268,0.12702836567262604,0.021473918396230987,0.10094073318353373,0.19420894720860232,0.2323162953890487,0.19316972268104285,0.17421322968986208,0.15442234201023913,0.17846472259720347,0.06271131707720455,0.21037280956648693,0.2527051666391445,0.31517869571423984,0.30018648247406654,0.254787159300172,0.3443383617399928,0.3886347061289661,0.15302595849726144,0.11974393733156875,0.15858333445322867,0.04436751738303407,0.06324191819097437,0.08442861442910617
200,0.3299246603155518,0.30665754380308446,0.22136089548017135,0.27993358302114807,0.32385845656989726,0.2276101241981868,0.17410390801084924,0.09958709141949683,0.1430710502810749,0.02604633210817035,0.10763393598329253,0.16303670120510577,0.19405222891300777,0.1549088315120104,0.1638858748118045,0.14129229559183887,0.14947874206584438,0.057981469870501345,0.20064818715110558,0.2453025725935437,0.3097518468993071,0.3078341065518756,0.2493251940427445,0.340716755559673,0.3888600138260152,0.15003627656979093,0.13372923937772935,0.17605163291937045,0.04860533025250563,0.0679265329638881,0.07708447315422455
